Date,Open,High,Low,Close,Volume
2001-02-12,32.07411879387455,33.191129123542346,32.07411879387455,33.03155517578125,97200
2001-02-13,33.5102608556565,33.894233812070425,31.929492868683415,32.059146881103516,51600
2001-02-14,32.13895046478992,32.13895046478992,30.747675442393774,31.500661849975586,24600
2001-02-15,31.914549640291657,31.914549640291657,31.53058013517153,31.83476448059082,23400
2001-02-16,31.086760437765786,31.420864601992477,30.732707248702187,30.877321243286133,24300
2001-02-20,31.03689928379282,31.03689928379282,30.079462839586668,30.46343231201172,32700
2001-02-21,30.428512567562734,31.356028683191493,30.139288329594436,30.14427375793457,58800
2001-02-22,30.209117895744694,30.42853166534745,29.0422420501709,29.0422420501709,21000
2001-02-23,29.331462201130314,30.268949508666992,29.216768089667205,30.268949508666992,17100
2001-02-26,30.702792344893588,31.89958793608425,30.702792344893588,31.76993751525879,130500
2001-02-27,31.914545863729117,31.914545863729117,30.89228424497867,30.957109451293945,61200
2001-02-28,31.086758988199648,31.690142088621748,30.333776470124995,30.92718505859375,22200
2001-03-01,30.6080432480512,30.6080432480512,29.29655369984262,30.383644104003906,32400
2001-03-02,29.870016845052028,31.256302280695884,29.840096962954256,30.55817413330078,30000
2001-03-05,30.652922588698463,30.812496528256304,30.049539450645945,30.268949508666992,45300
2001-03-06,30.623002616941594,30.76761661339336,30.079459251214896,30.224069595336914,19500
2001-03-07,30.25398836808272,30.25398836808272,29.281592131198337,29.376340866088867,36600
2001-03-08,29.13698961570399,29.141975046968014,28.24936371087163,28.388992309570312,45300
2001-03-09,28.019970121947388,28.693167482058243,27.606077194213867,27.606077194213867,36300
2001-03-12,27.207147521954973,27.207147521954973,25.212486267089844,25.212486267089844,49500
2001-03-13,25.401988055843187,26.29958480693305,25.162628922219223,26.140010833740234,32100
2001-03-14,25.052915231893632,26.793253781776027,25.052915231893632,25.641338348388672,42900
2001-03-15,26.35942123146905,26.35942123146905,25.70616912841797,25.70616912841797,21600
2001-03-16,25.66127974776141,25.66127974776141,24.24008560180664,24.24008560180664,24000
2001-03-19,24.509368471313238,25.292274475097656,24.284969359208652,25.292274475097656,27300
2001-03-20,25.531641676655134,25.531641676655134,24.0007381439209,24.0007381439209,32400
2001-03-21,24.125403946899326,24.125403946899326,21.956212093382717,22.10082244873047,72600
2001-03-22,21.542322008096413,21.67197608947754,19.467874967651028,21.67197608947754,206700
2001-03-23,22.180609997349634,22.788978576660156,21.911331023852572,22.788978576660156,26700
2001-03-26,23.392364070636575,24.245080772383762,23.392364070636575,23.826202392578125,192000
2001-03-27,23.93591375833232,24.559246063232422,23.711514566847953,24.559246063232422,48300
2001-03-28,23.7912959549951,24.444548048478982,23.7912959549951,23.965829849243164,20700
2001-03-29,23.920951612394195,24.878388074678888,23.711512386269415,23.94089698791504,28800
2001-03-30,24.509375302584704,24.54428427575036,24.015697118356265,24.38471031188965,179700
2001-04-02,24.1253992822911,24.145344652747823,22.803935399040945,22.81889533996582,612600
2001-04-03,22.469833561848336,22.609458473950543,21.462531987570895,21.572237014770508,41700
2001-04-04,21.652022157067524,22.150689340330565,21.317917993098455,21.572237014770508,171300
2001-04-05,22.340183890386086,23.32754028577677,22.18061357450282,23.292634963989258,33600
2001-04-06,22.629413126808505,23.950873821216383,22.629413126808505,23.043302536010742,117600
2001-04-09,23.313578059596086,23.77633743046964,23.313578059596086,23.696552276611328,10500
2001-04-10,24.04761274086003,25.084836189822298,24.04761274086003,24.957178115844727,108300
2001-04-11,25.627375543274155,25.627375543274155,24.49440839194723,24.638025283813477,120600
2001-04-12,24.717812502075503,25.946521825969555,24.717812502075503,25.93056297302246,105000
2001-04-16,26.233755598390257,26.345456627522275,25.53163719177246,25.53163719177246,26100
2001-04-17,25.068875866973457,26.297587268145328,25.068875866973457,26.20184326171875,25500
2001-04-18,27.223106993290042,28.356074354718626,26.91034519606984,28.244373321533203,108900
