Date,Open,High,Low,Close,Volume
1972-06-01,0.28319698921504094,0.2860290479132181,0.28319698921504094,0.2843298017978668,3146956
1972-06-02,0.2843297392103044,0.2882944824933839,0.2843297392103044,0.28716179728507996,1136401
1972-06-05,0.2871617715000917,0.28886087180293174,0.28659537446458494,0.28772804141044617,480785
1972-06-06,0.28772794356381504,0.2894271704139572,0.2860288619995117,0.2860288619995117,1338129
1972-06-07,0.28602894363245784,0.2871617558022817,0.2843296981366194,0.28546252846717834,894327
1972-06-08,0.2854625697045097,0.28716179728507996,0.28376332396320175,0.28716179728507996,369835
1972-06-09,0.28546265490938755,0.28546265490938755,0.28376340866088867,0.28376340866088867,527855
1972-06-12,0.28376338642608306,0.28659546328500185,0.2826307191291905,0.2843298017978668,376559
1972-06-13,0.2843298390934093,0.28659550087773117,0.2826307562018643,0.28489625453948975,231987
1972-06-14,0.28432939106230254,0.28432939106230254,0.27866542713391085,0.2809310853481293,353024
1972-06-15,0.2809312216338667,0.2837631141682969,0.2809312216338667,0.28319671750068665,443801
1972-06-16,0.28319658011590876,0.28376297650874793,0.2809310853481293,0.2809310853481293,363110
1972-06-19,0.28093129029532277,0.2820641020681342,0.27923204539501256,0.28149768710136414,504320
1972-06-20,0.28149761830147696,0.2837631141682969,0.28149761830147696,0.28319671750068665,316040
1972-06-21,0.2831970114054655,0.28489623949322124,0.2820643258590776,0.28376340866088867,595097
1972-06-22,0.2826303108480776,0.2826303108480776,0.27979825624102006,0.2809310853481293,484147
1972-06-23,0.28093123097670064,0.2826304573574906,0.2775329053401947,0.2775329053401947,541303
1972-06-26,0.2775330404477092,0.2797985374927521,0.27583379507897465,0.2797985374927521,238711
1972-06-27,0.2797985296605077,0.2803649447675639,0.27809944778593776,0.27923211455345154,292505
1972-06-28,0.2792321223698406,0.28093136773857513,0.2792321223698406,0.2797985374927521,3573946
1972-06-29,0.27979846036178263,0.28149768710136414,0.27923204539501256,0.28149768710136414,369835
1972-06-30,0.28149761830147696,0.28489594382496597,0.28149761830147696,0.28319671750068665,648891
1972-07-03,0.2831970041743876,0.28376340141534856,0.2814979032552178,0.2820643186569214,302592
1972-07-05,0.2820640331298115,0.2837631141682969,0.28149761830147696,0.28319671750068665,2841002
1972-07-06,0.28319671750068665,0.2871615849775799,0.28263044795814607,0.28319671750068665,2067711
1972-07-07,0.28319671750068665,0.2837631141682969,0.2820640331298115,0.28319671750068665,527855
1972-07-10,0.28319671750068665,0.286028773481635,0.28319671750068665,0.28319671750068665,282419
1972-07-11,0.283196786715845,0.28376318352188634,0.28149768710136414,0.28149768710136414,699323
1972-07-12,0.28149768710136414,0.283196786715845,0.28149768710136414,0.28149768710136414,480785
1972-07-13,0.28149791076260283,0.2831970117270866,0.2809315135065364,0.2826307415962219,242074
1972-07-14,0.28263044795814607,0.2837631141682969,0.2809312216338667,0.28319671750068665,228625
1972-07-17,0.2820642176703742,0.2820642176703742,0.280364990234375,0.280364990234375,706048
1972-07-18,0.280364990234375,0.2820642176703742,0.2769666624875295,0.280364990234375,1045623
1972-07-19,0.2803648753285527,0.28546242842219655,0.27696654897449036,0.28149768710136414,2111419
1972-07-20,0.28376338642608306,0.28659546328500185,0.28376338642608306,0.2843298017978668,847257
1972-07-21,0.2843297726951917,0.2865954339504242,0.2837633573813836,0.2865954339504242,1435630
1972-07-24,0.2865954339504242,0.28886093175899846,0.285462603322808,0.2865954339504242,1603737
1972-07-25,0.2865954819279481,0.292825706368752,0.2860290665193192,0.2899937927722931,2272801
1972-07-26,0.291359391237192,0.292497556623891,0.290221244096756,0.290221244096756,1667618
1972-07-27,0.2907905048643266,0.29363592025209034,0.2907905048643266,0.29249775409698486,1879432
1972-07-28,0.2924975679137286,0.2942046518433011,0.29192848519841363,0.2930666506290436,830447
1972-07-31,0.2930666506290436,0.29477373455861605,0.29192848519841363,0.2930666506290436,433715
1972-08-01,0.2936357118689794,0.29591187834739685,0.2936357118689794,0.29591187834739685,1852535
1972-08-02,0.29875706779949934,0.3095692715138683,0.29875706779949934,0.3072930872440338,4263183
1972-08-03,0.30729296298002384,0.317535934022266,0.3061548348128289,0.3135525584220886,3698345
1972-08-04,0.3135529849136174,0.3169674470445233,0.3129838835634317,0.31639838218688965,1344853
1972-08-07,0.31639814327882737,0.3175361261646103,0.3135527481540754,0.314121812582016,860706
1972-08-08,0.31412200197090506,0.31526016800552825,0.31184585236439155,0.31469106674194336,1045623
1972-08-09,0.3146909404393552,0.3198125213231309,0.3146909404393552,0.31867435574531555,2938503
1972-08-10,0.31867449662448943,0.33347014478148235,0.31867449662448943,0.3294867277145386,2736776
1972-08-11,0.32948652287411234,0.32948652287411234,0.3237958784698316,0.32777929306030273,864068
1972-08-14,0.3266414755402053,0.3266414755402053,0.3186746378750659,0.3198128044605255,793463
1972-08-15,0.3192434160295303,0.3192434160295303,0.3141218357995169,0.3181052505970001,1744947
1972-08-16,0.3169673988111897,0.3169673988111897,0.31241491713542985,0.31469106674194336,769928
1972-08-17,0.31412186845333656,0.31412186845333656,0.31013845324176653,0.31184571981430054,658978
1972-08-18,0.3118457306114334,0.31412187932927726,0.309569399430928,0.3124147951602936,632081
1972-08-21,0.3124147093857343,0.31355272869341055,0.3107074797153473,0.3107074797153473,201728
1972-08-22,0.31070755395976124,0.3181052833539822,0.30956938841002807,0.3158290982246399,527855
1972-08-23,0.3158290680420793,0.31810525295389536,0.3095693588256836,0.3095693588256836,413542
1972-08-24,0.30843129433256394,0.30843129433256394,0.30274079369802703,0.30615514516830444,743031
1972-08-25,0.3055858612060547,0.3055858612060547,0.3027406125908864,0.3055858612060547,342937
1972-08-28,0.30444785952568054,0.30444785952568054,0.30160260955347434,0.30444785952568054,689237
1972-08-29,0.3044478964480868,0.30615514516830444,0.30274079369802703,0.30615514516830444,544665
1972-08-30,0.30558600695485855,0.30558600695485855,0.30387877668795776,0.30444785952568054,252160
